WAV,K,N,
9.5499,1.05346962025,3.4987363472,
9.6976,1.0516,3.50888571429,
9.8477,1.0497,3.5192,
10.0,1.04681455806,3.5275389948,
10.155,1.04332235702,3.53479202773,
10.312,1.03978509532,3.54213864818,
10.471,1.03620277296,3.54957885615,
10.633,1.0394,3.55777142857,
10.798,1.04306666667,3.56615238095,
10.965,1.04677777778,3.57463492063,
11.134,1.05053333333,3.58321904762,
11.307,1.05437777778,3.59200634921,
11.481,1.05824444444,3.60084444444,
11.659,1.0622,3.60988571429,
11.84,1.06486956522,3.61747826087,
12.023,1.06646086957,3.62384347826,
12.209,1.06807826087,3.63031304348,
12.398,1.06972173913,3.63688695652,
12.589,1.07348493151,3.64475205479,
12.784,1.07775890411,3.65303287671,
12.982,1.08209863014,3.66144109589,
13.183,1.0862987013,3.67010519481,
13.387,1.08894805195,3.67990779221,
13.594,1.09163636364,3.68985454545,
13.804,1.09436363636,3.69994545455,
14.017,1.09642962963,3.7089,
14.234,1.09750123457,3.71613333333,
14.454,1.09858765432,3.72346666667,
14.678,1.09969382716,3.73093333333,
14.905,1.10345348837,3.73645348837,
15.136,1.10828837209,3.74128837209,
15.37,1.11318604651,3.74618604651,
15.608,1.11823478261,3.75129565217,
15.849,1.1253076087,3.76020217391,
16.094,1.13249782609,3.76925652174,
16.343,1.13980543478,3.77845869565,
16.596,1.14539583333,3.787375,
16.853,1.146734375,3.79540625,
17.113,1.14808854167,3.80353125,
17.378,1.14946875,3.8118125,
17.647,1.15648543689,3.81824271845,
17.92,1.16708737864,3.82354368932,
18.197,1.17784466019,3.8289223301,
18.479,1.1887961165,3.83439805825,
18.764,1.19141111111,3.84487777778,
19.055,1.19302777778,3.85619444444,
19.349,1.19466111111,3.86762777778,
19.649,1.1984,3.878525,
19.953,1.21076610169,3.88638262712,
20.261,1.22329491525,3.89434364407,
20.575,1.23606779661,3.90245974576,
20.893,1.24900338983,3.91067923729,
21.216,1.26214237288,3.9190279661,
21.544,1.27548474576,3.9275059322,
21.878,1.28907118644,3.93613898305,
22.216,1.2932372093,3.94954728682,
